text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
Really something is wrong with Indian Politicians in handling Economy. Raghuram Rajan would have handled https://t.co/MefSR3X6tj,False,0,,2016-11-23 03:37:52,True,,8.012685005346734e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TupTamilIndian,0,False,False
RT @amitgupta0310: 1/n One can have a cynical view on #demonetization but one should not loose the faith in the adaptability of fellow Indi,False,0,,2016-11-23 03:37:32,False,,8.012684186786938e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ChetanKothari_,5,True,False
"Yes. Wants to avoid taking responsibility for poor implementation of #demonetization boldly.
<U+2B07><U+2B07>

https://t.co/YcB4ETerfx",False,0,,2016-11-23 03:36:39,False,,8.012681956423924e+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",A_Observr,0,False,False
"RT @dna: #Demonetization: 82,500 ATMs re-calibrated to dispense new notes https://t.co/BC1XHiZEdw",False,0,,2016-11-23 03:35:55,False,,8.01268010937942e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ravi11081985,14,True,False
Clear analysis and data about #demonetization https://t.co/9spYCkqy2O,False,0,,2016-11-23 03:34:22,False,,8.01267620704088e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",duraimanikkam,0,False,False
"RT @sreesurya5: He could have just praised #demonetization   without actually knowing about it,but he chose to portray the ground reality.",False,0,,2016-11-23 03:33:29,False,,8.012673980452084e+17,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",Nandu_4everPK,5,True,False
"Going by by poll results, can't see much impact of #demonetization the way opposition parties are creating.
https://t.co/HKDEVFcWis",False,0,,2016-11-23 03:32:16,False,,8.012670934380788e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KunalToshkhani,0,False,False
I am with #demonetization @narendramodi https://t.co/BH8hSI69W2,False,1,,2016-11-23 03:32:09,False,,8.012670658941747e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rathi_aman,0,False,False
"RT @ShankhNaad: Cry as much as you can whiners. 
The nation is watching you.
#Demonetization https://t.co/9pfoVgO5p8",False,0,,2016-11-23 03:31:09,False,,8.012668130489139e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SRINIWAS007,23,True,False
"Atif Rahman of #DanubeProperties, talks about #Demonetization &amp; #RealEstate Sector, his upcoming projects &amp; more.
https://t.co/GGlfrxPsI1",False,0,,2016-11-23 03:30:01,False,,8.012665261457695e+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",9AMStories,0,False,False
"Most support of Modi &amp; #demonetization is in Facebook, WhatsApp, apps
Most poor not supporting Modi #demonetization
 https://t.co/xAH6n864YA",False,0,,2016-11-23 03:29:53,False,,8.012664946886e+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",A_Observr,0,False,False
This #demonetization thing is a mess.,False,0,,2016-11-23 03:29:53,False,,8.012664940342231e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Deepak_Jagmohan,0,False,False
#Demonetization Problem is not cash crunch but service providers not registered in #banking/#Paytm systems.Stop dealing with such vendors.,False,0,,2016-11-23 03:28:51,False,,8.012662351744819e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sanjaygoeljpr,0,False,False
"RT @laxman_xy: 'We don't know about rest of India but we Kashmiris are very happy with #Demonetization '
https://t.co/WDpsFankI1",False,0,,2016-11-23 03:27:50,False,,8.012659767800257e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WittyParag,15,True,False
"Trying to escape from responsibility of poor implementation of #demonetization 

https://t.co/x6YpQkhl44",False,1,,2016-11-23 03:27:21,False,,8.012658538492805e+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",A_Observr,0,False,False
"#Demonetization if rich feel so panicked over a day or 2 cash crunch,think of d poor who must be facing this on daily basis!Stop #CORRUPTION",False,0,,2016-11-23 03:26:12,False,,8.012655670174964e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sanjaygoeljpr,0,False,False
RT @dna: #Demonetization: 5 effects of note ban on the common man https://t.co/ifatx7NRvr,False,0,,2016-11-23 03:24:29,False,,8.012651344840787e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imdgaurav,2,True,False
"gaganagrawal: Thats a new gem! #demonetization = license Raj! Kejriwal &amp; manta must be wondering how they missed this one!
rachitsharma0 Yo",False,0,,2016-11-23 03:24:02,False,,8.012650224710492e+17,,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",Agrawalsunshine,0,False,False
"@washingtonpost they should learn from the lab experiment of #demonetization done with Indian economy. Tables black, terror &amp; counterfeit.",False,0,washingtonpost,2016-11-23 03:23:00,False,8.012622617005425e+17,8.012647595133665e+17,2467791.0,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",npandey25,0,False,False
Getting feedback from only 50 lac people via Namo App. Means most of people having BlackMoney #Demonetization,False,0,,2016-11-23 03:22:50,False,,8.012647186943468e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",virendra1982,0,False,False
"""@dna: #Demonetization: 5 effects of note ban on the common man https://t.co/eQgUP3kuMr""@ahirs",False,0,,2016-11-23 03:22:30,False,,8.012646336382196e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ahirs,0,False,False
#820 I have no idea what I am doing. #demonetization https://t.co/JvSPubZbEW,False,0,,2016-11-23 03:22:25,False,,8.012646134971965e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jayrsamal,0,False,False
"RT @MoviezAdda: @BeingSalmanKhan The SAVIOUR - Gives #money To #Farmhouse #Poor Peoples In #Demonetization
Check Out <ed><U+00A0><U+00BD><ed><U+00B1><U+0089>https://t.co/c7lyi9CQ",False,0,,2016-11-23 03:21:48,False,,8.012644580015841e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LoveEach,15,True,False
#Demonetization: 5 effects of note ban on the common man https://t.co/ifatx7NRvr,False,4,,2016-11-23 03:20:37,False,,8.012641611623383e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dna,2,False,False
RT @ItsBollyLive: #SalmanKhan Comes In RESCUE Of Poor Peoples Near His Farmhouse | Gives MONEY During #Demonetization https://t.co/7HPb8bFG,False,0,,2016-11-23 03:20:31,False,,8.012641364998308e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shanti66212920,14,True,False
"Thats a new gem! #demonetization = license Raj! Kejriwal &amp; manta must be wondering how they missed this one!
@rachitsharma0 @YouTube",False,0,rachitsharma0,2016-11-23 03:20:23,False,8.011944439614628e+17,8.012641021234053e+17,423565309.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gaganagrawal,2,False,False
"RT @NaanuHindustani: #MamtaKejriXposed

whole India welcomes #demonetization
Anti nationals crying",False,0,,2016-11-23 03:18:59,False,,8.012637500158401e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmoghNavare,1,True,False
#demonetization - https://t.co/8pawEjJD45 Demonetization will result in brighter future: PM Modi,False,0,,2016-11-23 03:16:32,False,,8.01263134711255e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vurulocebyjol,0,False,False
#demonetization - https://t.co/j9CN3wXy4k India's rupee demonetization could spark a new digital economy in the cash-reliant country  Q,False,0,,2016-11-23 03:16:32,False,,8.012631343547718e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rygupusij,0,False,False
"#demonetization - https://t.co/dG993yC4GZ Demonetization: Parliament washed out, Babul Supriyo says 'no need for Daddy to be present'",False,0,,2016-11-23 03:16:15,False,,8.012630634584269e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gylikyzahef,0,False,False
#demonetization - https://t.co/E01ahddxbp India's rupee demonetization could spark a new digital economy in the cash-reliant country  Q,False,0,,2016-11-23 03:16:14,False,,8.012630565966931e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",filikybovybap,0,False,False
#demonetization - https://t.co/2HFK1SZoyy Demonetization will result in brighter future: PM Modi,False,0,,2016-11-23 03:16:13,False,,8.012630555563539e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",begizutucok,0,False,False
"#demonetization - https://t.co/wa7TvO2JFW Demonetization: Parliament washed out, Babul Supriyo says 'no need for Daddy to be present'",False,0,,2016-11-23 03:16:12,False,,8.012630488958035e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",xatogyqomil,0,False,False
#demonetization - https://t.co/c4pw89CCBC Demonetization will result in brighter future: PM Modi,False,0,,2016-11-23 03:16:11,False,,8.012630440136172e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",saxilirepuqe,0,False,False
"#demonetization - https://t.co/dZFuYZt8d5 Demonetization: Parliament washed out, Babul Supriyo says 'no need for Daddy to be present'",False,0,,2016-11-23 03:16:10,False,,8.012630413376595e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jilimamigimum,0,False,False
#demonetization - https://t.co/24Jls1IVwu India's rupee demonetization could spark a new digital economy in the cash-reliant country  Q,False,0,,2016-11-23 03:16:10,False,,8.012630409434931e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lecozepipin,0,False,False
https://t.co/83p7LWQuRs : #Demonetization has derailed the overall countrys recovery: Varun Berry,False,0,,2016-11-23 03:12:03,False,,8.012620062757395e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VikrantSinghvi,0,False,False
#Demonetization will result in brighter future: PM @narendramodi  - https://t.co/iqLM90porF,False,2,,2016-11-23 03:12:01,False,,8.012619989819392e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BmouBjp,0,False,False
https://t.co/36nsQapViM : #Demonetization: Are the poor really suffering?,False,0,,2016-11-23 03:11:44,False,,8.012619267477011e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VikrantSinghvi,0,False,False
"RT @aartic02: .@ArvindKejriwal When Hitler got to know about #Demonetization 
*Download PayTM
*Get me a Jio Sim 
<ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/T1Agu6CH33",False,0,,2016-11-23 03:11:21,False,,8.012618285378804e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vinita_agr,30,True,False
"folks we cant be so cruel, we will have to empathize with opposition who have been crippled financially &amp; politically due to #demonetization",False,0,,2016-11-23 03:11:18,False,,8.012618181739356e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vatsmanoj55,0,False,False
Reqst @arunjaitley remve/redce incmeTaxSabs othrwise #BlackMoney may increase wt 2Knotes @RBI @narendramodi @PMOIndia #demonetization #India,False,0,,2016-11-23 03:09:51,False,,8.012614512770131e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iMdAnwar,0,False,False
"Swiss Bank a/c details to b received from Sep 2018. Why d hell so late! Oh elections r in May 2019, gr8 timing. #DeMonetization #BlackMoney",False,0,,2016-11-23 03:09:39,False,,8.012613995530199e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ithoughtfool,2,False,False
"#MamtaKejriXposed

whole India welcomes #demonetization
Anti nationals crying",False,0,,2016-11-23 03:08:41,False,,8.012611592570963e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NaanuHindustani,1,False,False
Politician crying agst #demonetization undoubtedly possess huge B/M but those r mum must b in state of depression &amp; looking fr ways 2 dilute,False,0,,2016-11-23 03:07:19,False,,8.012608160875479e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dugjeenihu,0,False,False
RT @Busvine: OK! #Demonetization will result in brighter future: PM #Modi https://t.co/gSQzfojQQN via @timesofindia,False,0,,2016-11-23 02:59:57,False,,8.012589596129729e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DilliChat,1,True,False
"RT @Anand_SolKnight: When tied with Aadhaar, this is a big recipe for an Orwellian state. #demonetization #DestroyTheAadhaar #Aadhaar https",False,0,,2016-11-23 02:59:42,False,,8.012588955156193e+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",bugs_punny,8,True,False
"In last 4days...more than 400 Naxal surrendered &amp; they say #demonetization ..is creating adverse effects..!
if this is bad..India need it.",False,2,,2016-11-23 02:59:40,False,,8.012588897777908e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ajayramakant,0,False,False
going by the reaction which party seems to have suffered max loss due to #demonetization,False,7,,2016-11-23 02:58:52,False,,8.012586857584681e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anilkohli54,14,False,False
"Man ends life over fund shortage ahead of daughters wedding in Gujarat ! #Demonetization 
https://t.co/UQeOf6ylMi 
https://t.co/Po3P7Fj3f2",False,1,,2016-11-23 02:58:03,False,,8.012584804935885e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tanim0104,7,False,False
Modi's reluctance to speak inside the parliament itself says a lot about his own faith in what he did. #Demonetization,False,4,,2016-11-23 02:57:49,False,,8.012584216389673e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sahil28yadav,0,False,False
"RT @iindrojit: Surprise! Despite temporay hurdles, most in rural #Bengal in #Mamata's stronghold support #Modi's #demonetization move. What",False,0,,2016-11-23 02:57:11,False,,8.012582660847985e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AyushrRathi,299,True,False
"Man ends life over fund shortage ahead of daughters wedding in Gujarat ! #Demonetization 
https://t.co/Uc6jrbvUNE 
https://t.co/j5FwKhN1tL",False,6,,2016-11-23 02:56:30,False,,8.012580933971108e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1Patelzuber,24,False,False
"Before the Bypolls, this will decide #Demonetization of Modi !

After the results, Bypolls has nothing to do with #Demonetization !!",False,42,,2016-11-23 02:56:26,False,,8.012580750259036e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",madskak,49,False,False
@ashwan yup. I am shit scared. This #demonetization is projecting banks as the ultimate havens for depositing all our monies.,False,0,ashwan,2016-11-23 02:56:26,False,8.012503380618281e+17,8.012580748580823e+17,15406438.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zainabbawa,0,False,False
modi about to conduct a survey of bootlickers and declare nation happy with #DeMonetization #ModiScaredOfParliament,False,0,,2016-11-23 02:53:07,False,,8.012572413995662e+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Pens_Mouth,0,False,False
